Player,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
LeBron James,81,2304,613,587,137,93,132,241,9,3,29,7,2692.0,33.23
Dwyane Wade,79,2386,398,589,173,106,88,272,13,3,20,0,2546.0,32.23
Chris Paul,78,1781,432,861,216,10,64,231,2,0,50,6,2500.5,32.06
Dwight Howard,79,1624,1093,112,77,231,0,240,1,0,63,1,2459.0,31.13
Al Jefferson,50,1156,548,79,39,83,0,92,0,0,30,0,1387.0,27.74
Tim Duncan,75,1450,800,264,38,126,0,165,0,0,49,0,2001.0,26.68
Chris Bosh,77,1746,771,191,67,77,12,174,2,0,43,0,2000.0,25.97
Kobe Bryant,82,2201,429,399,120,37,118,210,4,1,8,2,2108.5,25.71
Dirk Nowitzki,81,2094,681,197,61,63,61,157,4,0,26,0,2076.5,25.64
Danny Granger,67,1728,341,183,69,97,182,165,3,0,6,0,1655.0,24.7
Antawn Jamison,81,1801,721,153,95,25,112,125,0,0,38,0,1983.5,24.49
Pau Gasol,81,1528,780,284,52,81,1,157,0,0,37,1,1976.5,24.4
Troy Murphy,73,1041,861,172,58,34,161,114,0,0,49,0,1753.0,24.01
Kevin Durant,74,1871,482,205,96,53,97,225,3,0,15,0,1762.0,23.81
Deron Williams,68,1322,195,725,73,20,70,228,0,0,44,0,1618.0,23.79
Yao Ming,77,1514,761,137,30,150,1,234,0,0,38,0,1819.5,23.63
Zach Randolph,50,1041,504,103,43,16,32,114,0,0,29,0,1176.5,23.53
David Lee,81,1293,951,174,80,22,0,150,0,0,65,0,1890.5,23.34
Stephen Jackson,59,1223,303,381,88,31,103,229,0,0,9,1,1367.0,23.17
Marcus Camby,62,641,690,127,51,132,1,93,0,0,25,0,1436.0,23.16
Jason Kidd,81,731,500,702,160,39,131,185,0,0,19,3,1871.0,23.1
Gilbert Arenas,2,26,9,20,0,1,2,1,0,0,2,0,46.0,23.0
Andris Biedrins,62,735,693,121,63,96,0,110,0,0,28,0,1417.5,22.86
Brandon Roy,78,1765,370,400,88,22,83,152,1,1,3,0,1767.0,22.65
David West,76,1593,646,173,49,68,6,163,2,0,29,0,1720.5,22.64
Gerald Wallace,71,1182,553,189,121,67,39,148,0,0,20,0,1600.5,22.54
Andre Iguodala,82,1541,471,434,131,36,80,222,0,0,11,0,1838.5,22.42
Kevin Garnett,57,899,485,144,63,68,2,90,0,0,22,0,1273.5,22.34
Amar'e Stoudemire,53,1134,430,104,49,57,3,150,2,0,16,0,1182.5,22.31
Devin Harris,69,1470,231,476,114,13,64,212,3,0,16,0,1535.0,22.25
Carmelo Anthony,66,1504,450,222,75,24,63,199,2,0,12,0,1468.5,22.25
Vince Carter,80,1662,410,376,82,38,151,166,1,0,8,1,1777.5,22.22
Caron Butler,67,1392,414,290,106,20,65,210,0,0,11,0,1485.5,22.17
Joe Johnson,79,1688,346,455,84,19,149,195,1,0,4,1,1737.5,21.99
Carlos Boozer,37,599,385,79,39,7,0,79,0,0,20,0,796.5,21.53
Josh Smith,69,1073,498,169,94,111,26,161,0,0,20,0,1485.5,21.53
Shaquille O'Neal,75,1333,633,126,49,108,0,168,1,0,30,0,1602.5,21.37
Baron Davis,65,968,238,501,108,35,99,193,0,0,13,0,1378.5,21.21
Rajon Rondo,80,953,416,659,149,11,15,209,0,0,15,2,1689.0,21.11
LaMarcus Aldridge,81,1470,605,157,77,77,7,121,0,0,19,0,1706.5,21.07
Tony Parker,72,1581,223,496,67,4,19,186,2,1,15,0,1493.0,20.74
Al Horford,67,773,624,163,53,95,0,103,0,0,20,0,1386.5,20.69
Emeka Okafor,82,1085,827,53,48,136,0,144,0,0,39,0,1685.5,20.55
Shawn Marion,69,891,589,139,88,66,10,105,0,0,22,0,1403.5,20.34
Paul Pierce,81,1658,457,294,80,27,119,228,0,0,7,0,1632.5,20.15
Steve Nash,74,1160,223,717,55,10,108,248,0,0,29,0,1485.0,20.07
Mehmet Okur,72,1225,557,120,54,53,90,132,1,0,23,0,1440.5,20.01
Chauncey Billups,79,1400,239,506,93,18,162,177,0,0,10,0,1581.0,20.01
Andre Miller,82,1337,368,534,109,14,15,199,0,0,12,2,1641.0,20.01
Rashard Lewis,79,1401,453,205,81,51,220,158,0,0,4,0,1578.5,19.98
Metta World Peace,69,1181,359,229,105,24,153,140,0,0,3,0,1376.0,19.94
Nene,77,1123,598,108,95,101,1,147,0,0,20,0,1533.0,19.91
Paul Millsap,76,1028,654,138,78,73,0,129,0,0,29,0,1508.0,19.84
Al Harrington,73,1469,455,102,88,22,171,161,0,0,10,0,1446.0,19.81
Kevin Martin,51,1254,183,138,61,8,115,146,2,1,1,0,1001.5,19.64
Lamar Odom,78,885,637,204,77,98,33,138,0,0,18,0,1530.0,19.62
Andrew Bogut,36,422,369,72,23,37,0,86,0,0,16,0,702.0,19.5
Rasheed Wallace,66,795,490,91,62,86,113,59,0,0,15,0,1287.0,19.5
Andrew Bynum,50,714,398,71,18,90,0,85,1,0,16,0,974.0,19.48
Jose Calderon,68,873,194,607,74,7,82,143,0,0,22,0,1319.5,19.4
Tracy McGrady,35,545,154,175,42,15,44,69,0,0,2,1,672.5,19.21
Elton Brand,29,399,254,37,17,45,0,68,0,0,10,0,556.5,19.19
Raymond Felton,82,1162,310,553,126,30,59,228,0,0,7,0,1564.5,19.08
Hedo Turkoglu,77,1294,410,375,64,19,134,204,0,0,4,0,1465.0,19.03
Brook Lopez,82,1068,665,86,44,151,0,147,0,0,18,0,1546.0,18.85
Monta Ellis,25,474,108,93,39,8,8,67,1,0,1,0,471.0,18.84
Jameer Nelson,42,702,145,226,51,3,82,83,0,0,3,0,791.0,18.83
Rudy Gay,79,1493,437,135,98,59,85,203,0,0,6,0,1478.0,18.71
Brendan Haywood,6,58,44,8,4,15,0,9,0,0,2,0,112.0,18.67
Derrick Rose,81,1361,317,512,66,18,16,202,0,0,8,0,1491.5,18.41
Jeff Green,78,1290,519,155,81,33,96,173,0,0,13,0,1435.0,18.4
Nate Robinson,74,1272,290,301,95,6,125,139,1,0,4,0,1357.5,18.34
Antonio McDyess,62,596,607,83,41,50,0,51,0,0,16,0,1135.0,18.31
Jamal Crawford,65,1280,193,288,57,13,142,148,2,1,1,0,1188.0,18.28
Michael Redd,33,699,107,88,35,2,70,53,1,0,1,0,602.5,18.26
Manu Ginobili,44,683,198,157,64,16,69,88,0,0,0,0,803.0,18.25
Jason Terry,74,1447,177,251,97,20,167,119,0,0,0,0,1350.0,18.24
Charlie Villanueva,78,1264,520,137,50,56,89,138,0,0,14,0,1421.5,18.22
Mike Bibby,79,1176,278,392,98,11,167,128,0,0,4,0,1435.5,18.17
Ben Gordon,82,1699,283,279,71,22,173,200,1,0,0,0,1485.0,18.11
Brad Miller,70,831,545,234,52,36,23,130,0,0,16,0,1268.0,18.11
John Salmons,79,1446,333,249,83,24,126,165,0,0,3,0,1420.0,17.97
Russell Westbrook,82,1256,399,435,110,16,35,274,0,0,10,1,1469.5,17.92
Josh Howard,52,936,263,83,55,30,58,89,0,0,6,0,930.0,17.88
Allen Iverson,57,995,173,283,88,6,28,146,0,0,2,0,1011.5,17.75
Jermaine O'Neal,68,905,433,122,29,136,0,144,0,0,8,0,1201.5,17.67
Kenyon Martin,66,769,395,132,96,74,14,104,0,0,5,0,1159.5,17.57
Tyrus Thomas,79,857,508,77,91,151,3,129,0,0,18,0,1388.0,17.57
Tayshaun Prince,82,1163,476,253,44,51,56,101,0,0,11,0,1438.5,17.54
Richard Jefferson,82,1607,374,199,66,14,116,165,0,0,2,0,1431.5,17.46
Luis Scola,82,1044,720,123,68,11,0,123,0,0,28,0,1428.0,17.41
Zydrunas Ilgauskas,65,838,490,64,28,84,15,90,0,0,14,0,1128.5,17.36
Jason Richardson,72,1212,319,146,76,28,129,95,0,0,1,0,1249.5,17.35
Mo Williams,81,1443,279,329,69,9,183,179,2,0,1,0,1401.0,17.3
Wilson Chandler,82,1184,445,170,71,75,103,139,0,0,3,0,1414.5,17.25
Luol Deng,49,690,295,94,60,25,8,72,0,0,7,0,843.0,17.2
Marvin Williams,61,845,382,81,57,39,55,70,0,0,6,0,1041.0,17.07
Chris Kaman,31,373,247,46,17,45,0,84,0,0,9,0,528.5,17.05
Marc Gasol,82,975,605,143,63,90,0,164,0,0,17,0,1394.5,17.01
Randy Foye,70,1139,214,303,72,26,111,150,0,0,2,0,1190.0,17.0
Ray Allen,79,1434,278,218,69,13,199,134,0,0,0,0,1342.5,16.99
T.J. Ford,74,1106,259,392,89,16,35,180,0,0,4,0,1255.5,16.97
O.J. Mayo,82,1516,308,262,91,13,145,226,0,0,2,0,1384.5,16.88
Boris Diaw,81,1072,432,333,61,53,75,215,0,0,8,0,1359.5,16.78
Al Thornton,71,1194,368,103,59,62,20,130,0,0,1,0,1191.0,16.77
Andrea Bargnani,78,1202,416,94,34,97,119,135,0,0,6,0,1303.5,16.71
Spencer Hawes,77,876,549,149,44,93,40,160,0,0,14,0,1284.0,16.68
Kevin Love,81,899,734,84,35,50,2,118,0,0,29,0,1349.5,16.66
Corey Maggette,51,950,282,92,44,8,24,120,0,0,4,0,849.0,16.65
Richard Hamilton,67,1225,207,297,40,4,70,133,0,0,3,0,1109.5,16.56
Mike Miller,73,722,483,326,30,31,85,145,0,0,7,0,1196.5,16.39
Andrei Kirilenko,67,776,319,175,83,77,20,121,0,0,6,0,1097.0,16.37
Kendrick Perkins,76,648,619,96,22,150,0,165,0,0,12,0,1230.0,16.18
Rafer Alston,77,900,227,406,108,10,112,140,0,0,3,0,1238.0,16.08
Kelenna Azubuike,74,1063,370,117,57,50,94,95,0,0,5,0,1189.5,16.07
Chris Duhon,79,880,246,566,72,7,127,221,0,0,13,0,1265.5,16.02
Thaddeus Young,75,1145,377,86,100,23,56,118,0,0,2,0,1193.5,15.91
Ramon Sessions,79,977,269,452,83,7,6,152,1,0,9,1,1252.5,15.85
Ronnie Brewer,81,1111,300,179,138,30,22,110,0,0,0,0,1271.5,15.7
JR Smith,81,1233,297,227,78,14,180,150,2,0,2,0,1268.5,15.66
Udonis Haslem,75,794,618,85,43,25,0,82,0,0,20,0,1174.0,15.65
Tyson Chandler,45,397,393,22,15,56,0,70,0,0,15,0,700.5,15.57
Mario Chalmers,82,818,228,403,160,8,114,165,0,0,1,0,1269.0,15.48
Francisco Garcia,65,824,218,150,80,67,88,112,0,0,0,0,1006.0,15.48
Grant Hill,82,985,405,186,90,54,24,126,0,0,5,0,1262.5,15.4
Rodney Stuckey,79,1058,275,387,78,11,23,173,1,0,5,0,1213.5,15.36
Joakim Noah,80,537,606,106,49,110,0,82,0,0,10,0,1226.5,15.33
Marquis Daniels,54,733,248,114,62,26,18,94,0,0,4,0,823.5,15.25
Delonte West,64,751,203,226,94,13,91,92,0,0,0,0,972.0,15.19
Jason Thompson,82,910,606,93,46,59,0,146,0,0,17,0,1235.0,15.06
Anderson Varejao,81,694,581,81,75,66,0,80,0,0,9,0,1220.0,15.06
Samuel Dalembert,82,523,701,18,33,146,0,117,0,0,13,0,1234.5,15.05
Chris Andersen,71,452,442,31,41,175,2,69,0,0,5,0,1068.0,15.04
Eric Gordon,78,1252,201,215,78,35,131,164,1,0,0,0,1170.5,15.01
Mike Dunleavy,18,271,68,44,12,9,32,38,0,0,0,0,267.5,14.86
Jarrett Jack,82,1074,276,338,88,17,78,184,0,0,0,0,1216.0,14.83
Anthony Parker,80,857,317,269,100,15,94,114,0,0,0,0,1177.5,14.72
Steve Blake,69,757,173,348,69,4,140,108,0,0,4,0,1011.5,14.66
Drew Gooden,51,605,362,48,30,18,0,76,0,0,12,0,744.5,14.6
Luke Ridnour,72,688,218,365,92,16,55,128,0,0,6,0,1048.5,14.56
Matt Barnes,77,788,421,212,52,26,117,130,0,0,5,0,1116.5,14.5
Peja Stojakovic,61,812,264,75,52,3,145,51,0,0,1,0,877.5,14.39
Mike Conley,82,895,276,354,90,8,88,143,0,0,2,0,1176.5,14.35
Ryan Gomes,82,1092,392,135,63,22,106,128,0,0,2,0,1170.0,14.27
Joel Przybilla,82,448,717,27,34,97,0,78,0,0,11,0,1163.0,14.18
Michael Beasley,81,1123,439,83,41,37,33,121,0,0,8,0,1143.0,14.11
Andray Blatche,71,713,378,118,53,74,5,117,0,0,7,0,999.0,14.07
Shane Battier,60,436,285,137,48,54,91,49,0,0,0,0,840.5,14.01
Nick Collison,71,584,489,66,51,50,0,73,0,0,11,0,987.0,13.9
Ronny Turiaf,79,470,360,166,34,168,0,70,0,0,2,0,1097.0,13.89
Leandro Barbosa,70,993,181,162,82,7,90,93,1,0,0,0,970.5,13.86
Beno Udrih,73,800,220,342,81,12,35,158,0,0,1,0,1008.5,13.82
Greg Oden,61,540,424,31,25,69,0,87,0,0,16,0,842.0,13.8
Trevor Ariza,82,729,352,145,137,24,61,87,0,0,1,0,1128.0,13.76
Kirk Hinrich,51,503,123,197,66,19,69,87,0,0,0,0,689.0,13.51
Travis Outlaw,81,1034,331,83,47,57,89,94,0,0,2,0,1091.5,13.48
Larry Hughes,55,640,159,119,72,14,75,71,0,0,0,0,736.5,13.39
Jeff Foster,74,452,508,130,53,49,2,88,0,0,5,0,986.0,13.32
Andres Nocioni,76,867,361,102,39,33,124,113,0,0,3,0,992.5,13.06
Nenad Krstic,46,445,253,29,21,49,0,45,0,0,1,0,600.5,13.05
Anthony Randolph,63,499,363,49,42,74,0,80,0,0,8,0,821.5,13.04
Raja Bell,67,799,243,142,50,8,114,86,0,0,0,0,871.5,13.01
Erick Dampier,80,454,565,77,24,95,0,74,0,0,6,0,1039.0,12.99
Jamario Moon,80,577,365,95,86,60,65,43,0,0,1,0,1031.0,12.89
Derek Fisher,82,814,188,261,95,6,120,72,0,0,1,0,1047.0,12.77
Rasual Butler,82,922,271,75,51,61,140,59,0,0,1,0,1043.0,12.72
Luc Mbah a Moute,82,594,487,87,87,45,0,100,0,0,4,0,1039.0,12.67
Cuttino Mobley,11,151,29,12,15,2,12,18,0,0,0,0,138.5,12.59
Hakim Warrick,82,951,406,66,48,39,5,98,0,0,5,0,1031.0,12.57
Dominic McGuire,79,356,428,198,62,74,2,92,0,0,4,0,989.0,12.52
Ben Wallace,56,165,362,44,48,75,0,34,0,0,0,0,700.5,12.51
Quentin Richardson,72,733,319,117,47,7,120,74,0,0,1,0,897.5,12.47
Lou Williams,81,1039,165,242,85,14,63,151,0,0,0,0,1005.0,12.41
James Posey,75,668,362,82,58,21,116,79,0,0,3,0,918.0,12.24
Roger Mason Jr.,82,969,251,173,40,12,166,100,0,0,0,0,995.5,12.14
Yi Jianlian,61,525,326,60,29,36,48,70,0,0,3,0,735.5,12.06
Sebastian Telfair,75,738,127,343,73,12,73,146,0,0,2,0,901.5,12.02
Matt Bonner,81,667,386,82,47,26,118,37,0,0,1,0,970.5,11.98
Rudy Fernandez,78,815,207,159,69,12,159,86,0,0,0,0,929.0,11.91
DJ White,7,62,32,6,3,5,0,3,0,0,1,0,83.0,11.86
Keyon Dooling,77,748,155,270,71,8,99,105,0,0,2,0,903.5,11.73
Flip Murray,80,974,168,158,88,17,87,128,0,0,0,0,938.5,11.73
C.J. Watson,77,730,192,206,96,4,48,92,0,0,1,0,896.0,11.64
D.J. Augustin,72,850,133,250,42,2,108,119,0,0,1,0,832.0,11.56
Earl Watson,68,448,183,391,50,11,20,156,0,0,2,0,776.0,11.41
Fred Jones,52,378,126,188,53,11,54,66,0,0,1,0,593.0,11.4
Brandan Wright,39,323,157,21,22,37,0,23,0,0,2,0,436.5,11.19
Thabo Sefolosha,66,389,242,111,75,45,24,64,0,0,1,0,736.5,11.16
Kyle Korver,78,705,258,137,47,30,103,90,0,0,0,0,863.0,11.06
Aaron Brooks,80,894,157,238,46,8,113,125,0,0,2,0,883.5,11.04
Michael Finley,81,784,270,114,37,17,131,61,0,0,0,0,888.5,10.97
Mickael Pietrus,54,510,176,65,31,24,80,56,0,0,2,0,592.0,10.96
Anthony Carter,78,412,205,364,96,13,21,155,0,0,0,0,848.5,10.88
Carl Landry,69,638,343,39,26,31,1,68,0,0,2,0,749.5,10.86
Bobby Simmons,71,556,277,92,50,10,117,62,0,0,1,0,764.5,10.77
Ryan Anderson,66,487,311,52,44,20,69,63,0,0,3,0,709.0,10.74
Kyle Lowry,77,584,189,275,69,17,25,117,0,0,1,0,824.5,10.71
Anthony Morrow,67,676,199,80,36,12,86,52,0,0,2,0,706.0,10.54
Mike James,61,531,133,201,44,6,69,94,0,0,0,0,640.0,10.49
Linas Kleiza,82,813,327,64,31,14,87,82,0,0,0,0,849.0,10.35
Brandon Bass,81,686,367,43,27,55,0,86,0,0,4,0,835.0,10.31
Jarvis Hayes,74,644,267,54,52,7,94,49,0,0,0,0,759.0,10.26
Joe Smith,57,374,263,41,17,40,3,25,0,0,1,0,582.5,10.22
Leon Powe,70,538,345,46,24,38,0,76,0,0,5,0,713.0,10.19
Darrell Arthur,76,422,346,43,52,52,0,47,0,0,2,0,763.0,10.04
Zaza Pachulia,77,481,436,57,35,26,0,91,0,0,4,0,768.5,9.98
Kurt Thomas,79,343,405,66,34,58,0,42,0,0,2,0,786.5,9.96
